geneid	Day1.AM	Day1.PM	Day2.AM	Day2.PM
7451293	1.23029	0.77692	-0.96022	0.63256
7451295	-4.37101	-0.14554	-1.23784	1.01383
7451297	2.89416	-1.34986	1.13745	-3.63954
7451300	2.60044	0.86453	0.30779	-0.1965
7451301	2.10953	1.20537	0.4615	-0.66749
7451308	0.71135	-0.31185	0.72262	-2.45122
7451309	2.95935	-1.83261	1.29386	-1.7685
7451312	-3.85965	0.32271	-0.71567	0.67986
7451314	0.88181	-1.54909	2.74825	-4.2634
7451317	3.54487	-1.79644	0.98892	-1.7859
7451318	-0.66132	-0.29602	-1.01907	-0.26409
7451321	1.35435	-0.17054	0.28172	-1.25425
7451322	-2.11157	0.74928	-1.32799	-0.75617
7451330	-2.62326	1.66331	-0.98097	0.88297
7451331	-0.16763	1.67839	1.13115	0.69799
7451332	0.53902	1.83977	-1.21617	1.56644
7451333	-1.15961	-0.49368	-0.32891	0.17642
7451334	2.54356	0.87254	-0.03579	0.35593
7451335	1.89804	0.554	0.72406	-1.00672
7451336	5.11996	0.29832	3.67665	-2.37948
7451338	0.34072	-0.96916	1.12075	-0.95087
7451339	2.76015	-1.47249	1.58192	-0.86386
7451340	-2.10654	1.18714	0.81464	0.68313
7451341	1.28217	-1.20244	1.29263	-3.81177
7451342	1.86276	-1.55775	0.2555	-1.35302
7451343	1.73116	-0.9934	0.78205	-1.23661
7451344	-2.57443	1.0592	-1.31471	0.49258
7451345	4.91164	-2.95718	4.5265	-4.48249
7451346	-2.87983	0.5162	-1.85766	1.10839
7451347	-3.72759	2.62029	-1.65495	2.29645
7451349	2.08029	-1.16324	2.07784	-0.66641
7451350	-3.03036	0.13178	-0.18172	0.88364
7451352	-0.2918	-2.27129	2.2041	-0.42971
7451353	-1.81937	-0.68648	-0.18026	0.25828
7451355	2.13008	1.03598	0.42913	2.90121
7451356	0.61249	1.21669	1.05092	0.98713
7451357	-0.20569	0.70102	0.5707	0.61392
7451358	1.55785	-1.76603	0.36224	-2.2648
7451359	-1.3018	-0.66142	-0.93579	-0.59055
7451362	-1.40782	1.77048	-0.66671	0.88495
7451363	-0.38759	-3.02791	4.57944	-1.57865
7451364	-1.29401	0.40732	0.29031	0.25738
7451365	2.95356	-3.973	2.95812	-4.33143
7451367	-1.5306	-0.97726	-0.37065	0.48617
7451369	-3.7415	-2.31966	0.66312	1.71606
7451370	0.40802	-0.95004	-0.51433	-0.86634
7451375	-3.20637	-0.32945	1.08689	0.07813
7451377	-1.1315	0.80195	0.02504	0.92709
7451378	-1.00475	-0.34229	-0.78617	-0.48013
7451382	1.40275	-0.8578	0.83966	-1.78756
7451383	0.3382	-0.39288	1.35147	0.56435
7451384	2.16984	-1.76145	1.19839	-2.51827
7451386	-2.10873	1.24662	-2.38878	0.65245
7451387	-5.90207	1.07844	-5.04436	2.42817
7451388	0.91539	2.09381	1.24175	2.54178
7451389	0.46509	-0.97341	0.70564	-2.35258
7451392	0.31212	0.65935	0.4082	1.26456
7451393	-1.41767	1.38939	0.43783	-0.09916
7451394	-2.7756	0.75181	-1.52667	0.75923
7451395	1.47961	-1.07413	1.46701	-3.23118
7451396	2.88159	-3.78626	2.4009	-2.76913
7451397	1.40648	-0.40605	0.02157	-2.06367
7451399	-4.01329	1.94226	-2.71042	1.68487
7451400	-3.61756	1.30162	-1.24167	0.93073
7451401	2.71925	-1.48996	0.16267	-0.98265
7451402	0.59993	-1.88571	2.19279	-1.88064
7451403	-2.69223	0.30134	0.13043	0.27829
7451404	-2.3034	1.68208	-1.59008	2.20715
7451405	1.79098	0.38905	0.845	0.79702
7451409	-0.59041	-0.83279	0.21667	-0.71594
7451411	-0.67895	1.00086	0.95611	1.49924
7451414	1.13751	-0.66649	-0.70882	-0.62195
7451415	-1.19949	1.11669	-0.48128	0.29056
7451418	2.66833	-1.13359	-1.26577	-1.73624
7451419	-1.59764	-0.34397	-0.34631	0.06913
7451420	-2.03935	2.48396	-3.08866	2.45782
7451422	-0.75151	0.7058	0.09653	0.47608
7451423	-0.58284	0.05523	0.33424	0.27669
7451424	0.38749	0.93677	0.62744	0.23176
7451425	-1.96194	0.3156	0.00479	-0.21786
7451427	3.59915	-3.77911	2.79483	-4.54706
7451432	-0.32326	-1.2089	1.12297	-0.86375
7451433	0.5604	-1.62707	1.56215	-1.88428
7451434	-3.0325	0.43435	0.00931	0.52968
7451435	-1.00469	1.69714	-1.70618	1.22572
7451436	1.48189	0.13318	0.4117	-0.56413
7451438	-0.30462	-1.37743	0.38319	-0.6021
7451439	-0.60893	-1.62978	0.89741	-0.68569
7451440	-1.70386	0.17301	-1.1759	0.36792
7451441	0.57303	1.15034	-1.52372	0.61011
7451444	-4.86745	-0.21788	-2.56363	-0.79805
7451445	1.11451	0.24206	-0.38394	-0.38096
7451447	-1.93843	1.13684	-1.46125	1.28151
7451450	0.3315	1.39357	0.18513	1.47744
7451451	1.85722	-0.3308	0.43195	-1.28932
7451453	2.22189	-1.44226	1.62783	-3.35774
7451455	-3.91518	-1.04546	-0.05251	-0.67754
7451457	1.00081	0.69404	-0.18921	0.3233
7451458	3.0875	0.27057	0.95353	-1.94001
7451460	-2.99392	-0.76612	-0.10138	0.24431
7451461	2.54678	0.21428	0.49735	-0.29007
7451462	-3.03871	1.25796	-2.35191	1.07824
7451463	-1.49307	1.4919	-3.19105	2.06244
7451464	-1.30722	-0.30746	1.94649	-0.48004
7451465	-2.5882	2.88534	-4.06821	1.76721
7451467	-3.42348	-1.54902	-1.55274	-0.95437
7451468	-0.85365	1.58364	0.09952	2.48343
7451470	0.78093	-0.33775	0.3989	0.3718
7451471	2.389	-1.42603	0.0139	-1.59752
7451472	0.31405	0.48315	0.93117	0.43082
7451473	1.26356	-0.03727	1.58606	-0.36478
7451474	0.00318	-1.54161	0.91483	-1.11324
7451476	-3.09757	1.78818	-1.4016	2.86275
7451477	-2.87458	-0.00912	-1.13856	-0.20201
7451478	-1.03588	0.57755	-2.1096	0.93244
7451479	1.9024	0.12737	0.3561	-1.19067
7451486	-0.91326	0.47411	-0.57438	0.82934
7451487	0.42553	-1.5575	1.06094	-3.33116
7451489	-0.02419	0.68346	0.74224	0.21568
7451490	-3.47634	-2.22509	-0.47797	-1.49289
7451493	0.52394	0.33546	1.3745	-0.79873
7451494	0.76331	-0.06252	-0.56351	-1.16099
7451495	-0.47692	0.51923	-0.95879	-0.11456
7451496	-2.4332	0.05007	-0.11804	0.09395
7451497	-0.92689	1.40955	2.1244	2.5744
7451498	-3.93264	1.30908	-3.43942	1.81873
7451500	-2.97936	-0.37447	-2.56937	0.2773
7451501	-1.57502	0.80988	-1.57341	-0.13219
7451502	-2.31344	-4.64729	3.51086	-1.52937
7451504	1.8945	0.45809	-0.14223	-0.93043
7451505	-0.70773	-0.0666	-1.28291	0.1397
7451506	1.30092	1.1394	-0.9077	0.07476
7451507	-2.92742	1.40719	0.09206	1.1898
7451509	0.7853	-1.23914	1.28792	-1.82762
7451510	1.99493	-1.43234	1.67579	-2.34873
7451512	-2.15431	2.71203	0.12372	1.39963
7451513	0.50463	1.46097	0.34343	2.46726
7451514	-2.80201	0.62019	-0.35061	0.27001
7451516	0.41345	-0.1964	0.55882	-1.98138
7451517	-2.3641	0.47534	-1.80501	0.35159
7451518	-3.59957	-0.00358	-3.22214	-0.27101
7451519	0.61936	-1.15574	0.41113	-1.46293
7451520	0.83478	-0.60948	0.08036	-0.85258
7451523	-1.21412	-0.60288	-0.65608	0.98717
7451524	1.62011	1.37989	2.63192	1.87763
7451526	-0.59364	-0.75963	-0.08367	-0.41062
7451527	-1.8011	-0.36408	-0.11333	-0.47005
7451528	-1.98019	0.9982	-0.04874	0.2778
7451531	-0.91184	-0.27539	-0.08595	0.73358
7451532	0.29248	-1.42555	-0.92477	-1.61971
7451533	-5.18703	-0.08145	-1.29403	-0.03803
7451535	1.42994	0.58955	-0.82381	0.0744
7451537	2.17265	0.12629	0.99124	-1.02736
7451538	-5.44263	-3.05732	-2.0862	-2.64511
7451539	1.03416	0.19237	0.44588	0.98088
7451541	1.23052	-0.42511	0.86835	-2.21296
7451542	0.80074	0.04308	0.36948	-1.13812
7451543	-2.14308	2.29447	-1.08837	0.65517
7451544	0.6503	0.62414	-0.06707	0.81496
7451545	-0.79063	1.44715	0.06755	0.57684
7451546	-0.11127	0.5393	-0.60779	-0.16044
7451548	3.38602	-0.00033	1.51583	-3.44289
7451550	-2.81514	0.25415	-0.2966	0.86333
7451555	1.19442	-0.74654	1.15176	-0.35271
7451556	-1.66984	-1.34088	1.21903	-0.36722
7451558	-0.78236	-1.14925	-1.58555	-1.7295
7451559	-3.44547	0.40112	0.90088	2.54433
7451560	1.62068	-0.33992	0.37274	-0.84885
7451561	-0.33831	-1.76929	-0.20945	-0.75504
7451562	-0.90335	1.45347	-1.98969	0.8492
7451563	0.33383	0.43513	-0.39503	0.23573
7451564	-0.78464	1.57886	-1.92293	1.26327
7451566	-0.33428	-0.97053	-0.1598	0.20112
7451567	0.86656	-2.4718	2.89904	-3.63004
7451568	-1.56519	0.29508	-3.30645	0.21077
7451570	0.70221	-0.85613	0.80083	-2.10909
7451572	2.18406	-0.24362	1.35503	-1.76996
7451573	1.01943	-0.09342	0.84817	0.05127
7451574	-2.27247	2.50398	-2.33343	2.537
7451579	NA	NA	NA	NA
7451580	0.82655	1.74601	-0.52099	0.35777
7451581	-4.32083	0.81881	0.44819	0.43317
7451583	-1.49299	1.60287	0.21588	0.77881
7451588	-1.66494	0.44122	-0.1696	-0.2534
7451589	-1.67826	2.45119	-1.6161	2.32006
7451593	-1.52105	-0.59193	0.06165	-0.07706
7451595	-2.99366	1.33159	-0.37855	0.29801
7451596	-2.701	-0.64718	-0.1315	0.39542
7451602	-0.5894	-0.97589	0.26587	-1.38646
7451604	-2.63348	-0.53203	-0.67098	-3.1858
7451608	0.44412	0.09646	0.86196	-0.7577
7451610	1.63687	-0.67922	1.30259	-3.89263
7451611	-1.82671	-1.37224	1.94502	-1.69493
7451613	-1.45285	-0.68865	0.32045	-0.17164
7451614	-0.7638	-0.6977	0.50498	-0.97933
7451615	1.2534	-1.18526	2.33962	-1.27691
7451616	-1.3474	-2.05833	-0.63632	-0.19718
7451617	-1.85671	0.01529	-0.59499	0.24738
7451618	-1.79181	0.13875	-0.99736	1.02458
7451619	-2.4557	1.49784	-0.48564	0.87429
7451620	-1.90512	0.81994	0.10192	0.60897
7451621	-2.90112	-2.41266	-1.35781	-3.73465
7451623	-3.16808	2.15771	-1.615	1.96636
7451626	-1.76122	-2.2765	0.55332	-0.30165
7451631	-2.03291	-1.16572	2.74855	-0.9462
7451632	1.06655	1.36479	2.00055	2.65176
7451635	-2.61134	-1.43775	0.81129	-0.82478
7451636	0.85112	-0.1943	0.41928	-0.58966
7451639	1.13958	0.43371	-0.29139	0.69419
7451640	0.64007	0.3635	0.77834	-0.98952
7451642	1.31919	-2.89111	3.86637	-2.0372
7451643	-5.47657	0.87786	0.74812	0.83603
7451645	0.61534	-0.50386	0.21145	2.09064
7451646	-3.00611	1.25697	0.16692	0.59074
7451648	-1.02278	-0.2087	-0.5039	0.1371
7451649	-1.35116	2.89601	-4.29793	1.85651
7451651	0.77444	-0.1149	0.70284	-1.01563
7451652	1.72872	0.24406	1.88792	0.68595
7451653	2.65329	-0.84874	1.44369	-1.70287
7451654	1.11055	-0.67807	-0.37083	-1.51764
7451655	-2.32979	-0.4398	-0.19421	0.04839
7451656	2.05131	-0.55428	-0.74725	0.1141
7451657	0.43875	-1.39014	1.33546	-1.32742
7451658	-2.6797	0.81619	-1.95945	1.11131
7451659	2.10285	3.14819	4.44305	3.25831
7451660	1.45364	0.8503	1.2402	1.58043
7451661	-3.91603	-0.8961	-0.27685	1.10157
7451662	0.36013	-0.06148	-0.54893	1.03853
7451664	3.7719	-3.85718	1.43186	-2.94872
7451665	5.54044	-3.70938	2.3576	-3.68098
7451668	3.56717	-1.32108	3.91854	-1.93304
7451669	0.76515	-0.97594	1.15989	-0.34477
7451670	-0.32437	0.98121	-0.44146	0.84941
7451672	-5.28102	-1.37463	-0.78712	-0.44914
7451675	-0.36151	0.09444	0.02958	-0.53761
7451676	0.70741	0.54959	1.21182	0.05357
7451677	-0.33574	0.10765	-0.35799	0.40047
7451678	-1.33706	0.76334	-0.92701	0.91331
7451679	-2.14425	0.65472	-0.52636	0.15029
7451681	1.4789	0.80177	-1.46177	-0.45816
7451682	-1.02745	1.06769	1.16539	1.42957
7451683	-3.52518	-0.22011	-0.07306	-0.88729
7451684	-1.32515	0.15233	-0.2426	0.58294
7451685	-1.279	-0.1301	-0.23307	1.24111
7451686	2.23846	-0.26711	0.57206	-0.7658
7451688	1.00997	-0.68234	0.65396	-1.25656
7451690	1.11338	-0.08248	0.05733	-1.78287
7451692	-1.61121	0.61603	-0.84427	1.30501
7451696	-2.39497	1.3324	-1.16318	0.85289
7451697	0.16003	0.20386	-1.40198	0.67983
7451699	-0.16097	0.49971	-0.75611	1.21959
7451701	3.27714	0.77974	0.12657	-2.0255
7451702	3.26496	-0.26023	1.39208	-2.06679
7451703	1.79469	-0.77612	0.91552	-1.3658
7451704	-1.59315	-2.45907	-1.20949	-1.10285
7451705	0.5789	-0.4828	0.69454	0.00612
7451707	0.97197	0.34261	1.27098	-0.52073
7451708	1.68845	-1.0749	1.35445	-1.4451
7451710	1.05339	0.32303	0.48761	0.13733
7451711	-0.51191	-1.17797	0.14562	-1.12778
7451713	3.96933	-1.20218	1.59894	-3.34679
7451714	-2.8637	0.63959	-0.6662	0.71089
7451715	-3.95506	1.28276	-2.45161	1.68192
7451716	0.6567	0.68462	0.88793	0.75609
7451717	-0.49678	3.71851	-0.88749	2.94103
7451719	0.3849	-0.18363	1.78424	0.09826
7451720	-1.24167	-0.30668	0.30865	-0.84115
7451722	-3.08339	0.12827	0.29958	0.45721
7451725	5.01407	-4.52386	3.38742	-6.0638
7451726	-2.90928	-1.57697	-1.56474	-0.30936
7451728	-2.5681	1.42662	0.11145	0.79164
7451730	0.67195	0.38254	0.51689	-1.69786
7451731	-4.10887	-3.33257	-1.36773	-2.31601
7451732	2.05938	0.25393	1.70512	-1.11117
7451733	-3.35888	0.66226	0.00408	-0.02885
7451735	-6.3886	3.27282	0.60289	1.83421
7451736	-2.8301	-0.88101	0.18142	-0.92038
7451737	-1.43976	1.76554	0.11606	0.79891
7451741	0.47518	0.12958	0.14069	-1.69283
7451743	0.65701	-0.02968	0.35313	-0.12521
7451744	-0.31063	1.18302	-0.6798	1.19044
7451747	-1.55014	0.93556	-1.02501	1.02909
7451748	-0.19891	1.78198	-0.63211	0.62152
7451749	-2.49004	-0.21607	-1.4113	-0.15021
7451752	-0.0575	-3.8275	-0.42771	-4.65895
7451753	1.84079	-0.3942	-0.41907	-0.87735
7451754	-1.8093	1.96925	-1.26321	2.34406
7451758	0.02204	0.33696	-0.53447	0.21618
7451759	0.63463	-0.60786	-1.33205	-1.40453
7451760	2.80244	-1.3581	2.48962	-3.58928
7451762	1.10438	1.04574	-1.567	-0.50062
7451764	-0.61928	-0.7352	0.23722	-0.04044
7451765	-4.30197	0.43344	-1.19626	1.35531
7451771	1.18928	-0.82467	0.12221	-3.15378
7451772	-2.03279	0.80049	-0.77367	0.90385
7451773	-0.83667	-0.0408	0.38165	-0.46005
7451774	1.31126	1.39529	-1.76579	1.95086
7451775	-2.00501	1.37826	-0.2021	0.72851
7451776	-0.81064	-1.54097	1.58754	-0.29769
7451783	1.80865	-0.80053	0.50885	-1.50044
7451785	-2.44944	0.21696	-0.3413	0.35414
7451787	-0.9897	1.23754	-0.74548	0.33552
7451789	-0.55199	-0.94814	-0.13729	0.11552
7451792	-5.93426	0.66736	-0.99661	0.05217
7451794	-0.71671	0.63855	-0.88519	0.77453
7451795	-2.57409	0.81192	-0.03168	0.88586
7451796	1.56295	-1.97651	0.64347	-1.0778
7451797	1.3653	-0.27546	1.95891	-0.603
7451799	-4.36714	-0.47035	-2.67562	0.33954
7451802	2.31844	-0.52629	1.71439	-1.85205
7451803	-6.7271	1.13519	-0.0872	1.63575
7451804	-1.57596	-0.94334	0.2387	-0.80216
7451805	-2.51058	0.08511	-0.15847	0.13099
7451806	-2.37111	1.19416	0.03635	0.51542
7451810	-2.41145	1.02867	-0.48693	1.51072
7451812	-1.92838	-0.14203	0.49766	-0.33755
7451813	1.20524	0.6133	-0.29844	0.36017
7451814	-0.8153	0.73585	-1.01997	0.45691
7451817	-1.51167	-2.05445	0.41605	0.14265
7451818	-0.29455	1.65695	-2.01293	1.19118
7451819	-1.40294	1.8394	-1.48834	1.57867
7451822	0.68749	-0.29721	1.738	-0.04968
7451825	-2.78346	-0.26896	0.67273	-0.03582
7451826	1.41849	0.28549	-0.56581	0.52679
7451827	-2.43384	-2.96029	-0.16946	-1.19808
7451828	-2.16304	0.91155	1.25807	1.01657
7451831	-2.22254	-0.30851	0.49984	-1.46303
7451832	0.21343	0.73136	2.89986	-0.23681
7451834	1.49641	0.12458	0.53458	0.59776
7451836	-3.68613	0.9691	-1.2719	0.70957
7451837	-3.5029	0.97833	-0.85564	1.1413
7451838	1.48346	-1.18044	1.31139	-0.8213
7451839	-0.28672	1.21097	-0.03373	0.02006
7451841	0.26628	-0.48463	0.2706	-0.65827
7451843	-2.01034	0.21227	-0.77097	0.10317
7451845	-0.57734	-0.55563	0.60656	-1.47236
7451846	-2.17509	-0.51791	1.33217	0.66593
7451847	1.76441	-0.10997	0.84818	0.12443
7451849	0.24416	0.95216	-1.91741	0.49051
7451853	-0.00235	0.1214	0.33948	0.04948
7451854	-4.8374	1.34683	-0.79193	1.46084
7451856	2.87181	0.59123	-0.01068	0.12323
7451858	-1.91512	-0.70161	-0.55672	-0.08905
7451859	0.55667	-0.8367	-0.37092	-0.18952
7451860	-2.91733	1.19828	-1.82059	1.37948
7451865	-0.2941	-1.18138	0.22533	-1.32701
7451866	-4.87063	-0.71718	0.51929	0.18177
7451870	-1.41738	1.29225	0.67888	1.079
7451871	-2.19608	-1.38594	-0.2673	-0.94911
7451872	-2.92074	5.01564	0.05577	3.41251
7451875	0.36013	0.86733	1.14533	0.45189
7451876	-0.65438	0.23225	-0.99411	0.44066
7451877	-1.00274	0.66468	-0.99185	0.51369
7451878	-3.35105	0.79136	0.58096	0.42651
7451879	-0.27866	-1.70482	-0.10081	-0.10779
7451880	0.03721	0.9992	1.15153	0.87884
7451886	2.92616	-0.9624	0.51247	-1.87003
7451887	-0.66854	-0.18774	0.85026	-0.14437
7451888	-3.44379	0.56863	-0.63432	0.42803
7451891	-2.82273	-3.08166	-2.29733	-1.43089
7451892	-1.38673	1.45413	-0.38447	1.40317
7451896	-3.14894	1.21355	-0.85526	1.54534
7451897	0.7553	-1.58486	0.10447	-1.5554
7451899	-3.1794	2.97645	-1.80112	2.56606
7451900	-1.59341	1.74981	-2.70423	1.30604
7451902	-1.39923	-0.32219	0.13459	-0.29106
7451904	-0.71728	1.41445	0.69681	0.22844
7451905	-0.1605	-0.40052	0.03357	-0.59723
7451913	0.52524	-0.8595	1.0066	-2.03348
7451915	2.03306	-0.02034	0.1554	-0.52708
7451916	-2.3257	2.34047	-1.16785	2.21621
7451917	1.82547	0.62235	0.60783	0.6907
7451919	1.40308	0.91934	0.53787	0.21645
7451920	-1.22714	2.36739	-0.03104	2.36082
7451921	0.28755	1.4065	0.84306	0.39185
7451922	-2.9512	2.05241	-3.64337	1.70157
7451924	-2.98574	0.96387	-2.01157	1.29282
7451925	2.42632	-0.15868	0.83014	0.40758
7451928	-0.06733	0.42785	0.2402	0.06404
7451929	0.64287	0.46645	-0.00137	0.86366
7451930	0.87431	-0.37018	-0.35289	-0.92021
7451934	-1.26493	-0.97033	1.69897	-0.69331
7451935	2.15467	-0.67704	-0.83123	-0.8152
7451936	-2.31021	0.3784	0.03485	0.6796
7451937	-1.9856	2.38287	-3.30112	3.01826
7451938	-2.81562	1.36936	-0.82528	0.92207
7451939	-1.02901	1.09043	-0.23726	0.35507
7451940	-0.47783	-1.34759	0.17757	-0.92166
7451941	2.26464	-0.38883	1.12052	-2.20069
7451942	0.60137	-2.39276	2.92267	-1.00946
7451944	3.04666	1.40283	2.93276	1.96472
7451945	-2.04734	-3.85004	4.33256	-3.48386
7451946	0.37851	0.63023	0.77441	0.48543
7451948	0.18479	-0.35655	-0.33547	-0.67612
7451949	-1.22081	1.08927	-0.8159	0.97084
7451952	-2.23287	-0.01914	-0.79653	0.62046
7451954	-1.67401	-1.01208	-0.56588	-0.11683
7451955	-2.96374	1.14953	0.29184	1.34483
7451958	0.12403	1.93481	-0.17161	0.8411
7451959	1.51514	-1.0806	0.93388	-0.21867
7451960	0.79983	0.86997	0.11992	-0.01154
7451961	-2.92827	1.32583	-1.80178	0.76066
7451962	-3.48952	1.1289	-2.61971	0.69634
7451963	-2.38557	0.55925	0.36225	0.63092
7451964	2.65693	0.13937	0.52314	-2.35589
7451967	-0.82206	0.51963	-0.79886	0.24399
7451968	-3.65323	1.2887	-2.09016	1.5991
7451969	-1.2242	-2.23263	-0.17166	-0.77589
7451970	1.26896	-0.5517	0.82271	-1.52512
7451973	1.89535	-0.36799	1.03425	-2.88837
7451974	3.54787	-0.67051	0.64809	-1.92603
7451975	1.44735	-0.73272	0.1287	-1.87143
7451977	-1.82209	-4.86122	0.29575	-4.13906
7451978	-0.69798	0.15916	0.51086	0.07456
7451979	-3.87853	2.70753	-2.56591	1.48067
7451980	-2.08092	1.33499	-3.61399	1.94624
7451981	-2.72561	1.28794	-2.75123	1.9188
7451982	-2.5285	0.47352	-3.30702	1.50833
7451983	-2.18004	0.5449	-0.94376	0.49865
7451984	-1.69374	0.7832	-1.19036	0.64721
7451985	-1.46664	-1.70819	1.02244	-2.41678
7451986	-3.87593	2.75932	-1.85595	2.58987
7451987	-0.18471	-0.33937	-0.07254	-1.03759
7451988	0.60996	-1.02368	-0.20239	0.48752
7451989	NA	NA	NA	NA
7451990	0.48742	-0.3073	0.15908	0.47653
7451991	0.71792	0.67907	0.70331	-0.72084
7451993	-2.34402	1.59702	-1.33359	1.4357
7451994	0.08051	0.35364	-1.12686	1.50166
7451997	0.58691	0.9285	0.50575	0.88428
7451998	1.28934	-1.3771	0.32986	-1.28041
7451999	NA	NA	NA	NA
7452000	2.2343	-0.63296	1.38514	-1.07782
7452001	2.3366	-1.46283	1.79831	-0.3262
7452002	1.83027	-0.42414	2.35187	-0.24757
7452003	-1.98512	1.4569	-0.72022	0.98083
7452004	0.33661	0.7198	1.01187	0.43082
7452005	1.25498	-0.27841	-0.12398	-0.58555
7452006	2.48265	0.10468	0.48999	-1.53119
7452007	-2.62094	1.99695	-3.34123	2.58746
7452008	-3.23573	0.36564	0.27408	0.70453
7452009	-2.68108	3.85627	-3.10617	3.83544
7452011	-0.26578	-0.95619	0.38952	0.04245
7452012	-1.61934	2.08483	-3.38111	2.0573
7452014	-5.00119	-0.51113	-0.07027	-0.2239
7452016	-1.06373	-0.5772	0.89213	-0.82668
7452017	-1.93611	-0.60493	-1.43375	-0.90395
7452018	0.31019	0.72256	-0.02075	0.17238
7452019	-2.05431	1.40207	-0.9687	2.24487
7452020	-2.57543	0.48326	-0.42564	0.87501
7452021	1.06203	-3.40515	-0.26638	-0.67594
7452024	-4.19227	1.80567	-2.03169	1.51656
7452025	-0.65784	1.26909	-2.1335	2.29209
7452026	-1.1543	0.60178	-3.03039	2.13353
7452027	-3.51456	-1.96437	0.1893	-2.22701
7452031	-4.9616	-0.48515	0.81959	0.54847
7452032	0.21358	0.43809	0.42473	0.11742
7452033	-2.04517	1.02564	-1.51439	0.93964
7452035	0.56107	-0.7225	-0.0582	0.15307
7452036	-0.76363	0.61444	-0.35746	0.59512
7452043	-0.44894	-0.87712	0.22319	-0.22854
7452045	-1.97918	0.61286	-0.98343	0.46922
7452048	-2.5055	0.20108	-0.54492	0.28706
7452049	2.13765	-0.11831	1.15415	-1.10648
7452050	0.20343	1.96013	0.83599	2.12415
7452054	1.69734	-4.31552	2.66079	-4.77801
7452057	-4.24668	2.10619	-1.12234	1.12227
7452058	-2.90882	-1.22904	-2.22836	-0.71715
7452059	-2.30377	-0.45333	0.26955	0.06438
7452060	-1.3085	0.74543	-0.71372	1.13853
7452066	-0.42019	0.09153	0.49731	0.09617
7452067	0.214	-0.22452	0.18838	0.15312
7452068	-4.38037	-0.03044	0.87267	-0.26122
7452070	-0.30301	1.58802	1.08122	1.33267
7452071	1.83466	-3.21546	1.50485	-3.00244
7452073	-0.98674	-0.36319	-0.8549	-0.65274
7452075	5.27068	-1.15766	2.8961	-2.02683
7452077	0.60906	-0.42741	1.84031	-1.19162
7452078	-1.22971	-0.35489	-0.94852	0.33762
7452079	2.1217	0.29524	0.66063	-0.34886
7452080	1.50993	-0.09848	-0.50912	-3.16287
7452081	-2.92231	1.41688	-0.62392	1.58636
7452082	0.97645	-1.97122	0.53128	-0.80889
7452085	-3.26011	-0.22353	-2.51659	-0.17341
7452086	-3.44852	1.68343	-1.33459	2.18641
7452088	0.8219	-2.12901	0.55772	-3.93616
7452089	-3.46786	-0.70107	1.83612	0.59235
7452092	-2.21492	0.08873	-0.85977	-0.12836
7452093	1.95081	0.31157	1.56313	-0.94004
7452097	-2.95923	-3.72678	-0.35166	-2.72795
7452099	-1.0838	0.46894	0.17447	0.28842
7452101	1.49746	-1.69668	0.26943	-2.565
7452102	-1.01384	-0.07095	0.95329	0.50222
7452103	-3.36358	0.13624	-0.015	0.16866
7452106	0.94439	1.65319	-2.78814	2.28183
7452107	-2.25132	0.39253	-0.82845	0.57951
7452109	5.81949	1.27381	0.76095	-0.07186
7452110	-1.43514	0.54159	-0.15724	1.0575
7452112	-1.85781	0.12445	-0.47506	-0.04213
7452113	1.11855	0.16999	0.24765	0.48074
7452114	0.64698	-0.07745	1.09046	-0.81895
7452115	-0.48843	0.60526	-1.02706	0.87732
7452116	2.99358	0.43815	3.37045	0.21425
7452118	1.87814	-1.01121	1.12403	-2.18769
7452119	-0.78412	-0.14988	-0.05501	0.12451
7452121	-3.8259	1.37191	-2.87608	1.69945
7452123	-1.01803	1.97141	-1.41827	1.57813
7452125	-3.21144	-0.11882	-2.42708	0.42641
7452126	0.85126	-1.17688	2.21887	-2.31725
7452128	-1.02003	-1.16325	-1.13401	-1.52318
7452130	-1.60826	0.688	0.08873	0.52495
7452132	-1.19638	-1.47173	-0.39254	-0.6166
7452133	1.25449	-2.99827	2.44136	-2.6907
7452134	-2.14781	-3.92254	0.17578	-1.07815
7452141	-1.96014	-0.43031	-0.89209	-0.05867
7452144	-1.74201	0.94775	-1.32255	1.13445
7452145	-0.59896	-1.49809	1.77793	-1.34618
7452147	-4.16355	2.84503	-4.73131	2.50799
7452151	-5.28975	-3.75212	0.41119	-1.87972
7452153	0.02958	-0.41162	0.36529	-1.33578
7452155	-3.26436	-0.046	-1.81755	-0.40449
7452156	0.12934	0.35195	0.32081	-0.31927
7452158	2.84102	-0.93725	0.79894	1.36717
7452162	1.6713	-3.26761	0.70674	-1.39944
7452164	-0.91245	2.74719	-2.35918	1.50489
7452167	-2.08396	0.35545	-0.94268	1.07407
7452171	3.01097	-1.85306	1.32879	-3.24568
7452172	3.21454	-1.22257	1.19554	-1.60844
7452177	1.93592	-0.67446	0.46778	-1.86644
7452181	0.31084	1.47877	-0.64244	0.85966
7452185	-1.49701	1.5499	-1.74833	1.13616
7452186	1.39305	0.50568	1.04071	-0.9293
7452187	-0.87369	1.16257	-2.61663	1.58832
7452190	1.09647	-2.31226	1.02588	-2.40884
7452194	-1.77196	-1.78985	-0.00217	-1.08478
7452195	-2.91496	-3.30371	0.51008	-0.4721
7452197	-2.25968	0.3538	-1.18853	1.15987
7452199	1.93354	-0.45739	0.56602	-2.11135
